DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmetricInfinityNorm,DiagonalMean,solver,actualclass,predictedclass, predicted, error, probability distribution,inst#
20002,3.86E+11,102000000,3.86E+11,20002,102000000,19300000,80361467,bad,bad,   0     *1    ,,,991
20002,402040,49,411213,20002,49,20.5586,29030070,bad,bad,   0.001 *0.999,,,992
20002,402040,49,411213,20002,49,20.5586,26415434,good,good,  *0.697  0.303,,,993
20002,402040,49,411213,20002,49,20.5586,81986705,bad,bad,   0     *1    ,,,994
20002,425376,51,435287,20002,51,21.7622,53302993,bad,bad,   0.002 *0.998,,,995
20002,425376,51,435287,20002,51,21.7622,32168839,bad,bad,   0.008 *0.992,,,996
20002,425376,51,435287,20002,51,21.7622,5890862,bad,bad,   0     *1    ,,,997
20002,425376,51,435287,20002,51,21.7622,29030070,bad,bad,   0.001 *0.999,,,998
20002,425376,51,435287,20002,51,21.7622,69654761,bad,bad,   0     *1    ,,,999
20002,2.29E+11,69900000,2.29E+11,20002,70000000,11500000,36025722,bad,bad,   0.009 *0.991,,,1000
20002,2.29E+11,69900000,2.29E+11,20002,70000000,11500000,69654761,bad,bad,   0     *1    ,,,1001
20002,470047,49,478050,20002,49,23.9001,90197667,bad,bad,   0     *1    ,,,1002
20002,470047,49,478050,20002,49,23.9001,36025722,bad,bad,   0.009 *0.991,,,1003
20002,470047,49,478050,20002,49,23.9001,44526267,bad,bad,   0     *1    ,,,1004
20002,470047,49,478050,20002,49,23.9001,32168839,bad,bad,   0.008 *0.992,,,1005
20002,470047,49,478050,20002,49,23.9001,43373442,bad,bad,   0     *1    ,,,1006
20002,470047,49,478050,20002,49,23.9001,29030070,bad,bad,   0.001 *0.999,,,1007
20002,470047,49,478050,20002,49,23.9001,26415432,good,good,  *0.709  0.291,,,1008
20002,470047,49,478050,20002,49,23.9001,32874609,bad,bad,   0     *1    ,,,1009
20002,4.06E+11,100000000,4.06E+11,20002,100000000,20300000,59072882,bad,bad,   0     *1    ,,,1010
20002,4.06E+11,100000000,4.06E+11,20002,100000000,20300000,53302993,bad,bad,   0.002 *0.998,,,1011
20002,4.06E+11,100000000,4.06E+11,20002,100000000,20300000,8793453,bad,bad,   0     *1    ,,,1012
20002,4.06E+11,100000000,4.06E+11,20002,100000000,20300000,32168838,bad,bad,   0.008 *0.992,,,1013
20002,4.06E+11,100000000,4.06E+11,20002,100000000,20300000,69654761,bad,bad,   0     *1    ,,,1014
20002,4.06E+11,100000000,4.06E+11,20002,100000000,20300000,75830647,good,good,  *0.791  0.209,,,1015
20002,729406,87,741734,20002,87,37.083,90197667,bad,bad,   0     *1    ,,,1016
20002,729406,87,741734,20002,87,37.083,53302993,bad,bad,   0.002 *0.998,,,1017
20002,729406,87,741734,20002,87,37.083,44526267,bad,bad,   0     *1    ,,,1018
20002,729406,87,741734,20002,87,37.083,32168838,bad,bad,   0.008 *0.992,,,1019
20002,729406,87,741734,20002,87,37.083,49834419,bad,bad,   0     *1    ,,,1020
20002,729406,87,741734,20002,87,37.083,29030070,bad,bad,   0.001 *0.999,,,1021
20002,729406,87,741734,20002,87,37.083,45869640,good,good,  *0.932  0.068,,,1022
20002,356702,49,367687,20002,49,18.3825,53302993,bad,bad,   0.002 *0.998,,,1023
20002,356702,49,367687,20002,49,18.3825,8793453,bad,bad,   0     *1    ,,,1024
20002,356702,49,367687,20002,49,18.3825,75830645,good,good,  *0.786  0.214,,,1025
20002,356702,49,367687,20002,49,18.3825,81986705,bad,bad,   0     *1    ,,,1026
20002,356702,49,367687,20002,49,18.3825,69654761,bad,bad,   0     *1    ,,,1027
20002,356702,49,367687,20002,49,18.3825,32874609,bad,bad,   0     *1    ,,,1028
20002,356702,49,367687,20002,49,18.3825,80361466,bad,bad,   0     *1    ,,,1029
20002,650732,88,662978,20002,88,33.1456,90197667,bad,bad,   0     *1    ,,,1030
20002,650732,88,662978,20002,88,33.1456,59072882,bad,bad,   0     *1    ,,,1031
20002,618062,86,629097,20002,86,31.4517,5890862,bad,bad,   0     *1    ,,,1032
20002,618062,86,629097,20002,86,31.4517,13323659,bad,bad,   0.001 *0.999,,,1033
20002,618062,86,629097,20002,86,31.4517,75830647,good,good,  *0.791  0.209,,,1034
20002,357369,48,368317,20002,48,18.414,44526267,bad,bad,   0     *1    ,,,1035
20002,357369,48,368317,20002,48,18.414,43373442,bad,bad,   0     *1    ,,,1036
20002,357369,48,368317,20002,48,18.414,26415432,good,good,  *0.709  0.291,,,1037
20002,357369,48,368317,20002,48,18.414,75830647,good,good,  *0.791  0.209,,,1038
31944,22000000000,5730000,22000000000,31944,1760000,689993,75830645,good,good,  *0.786  0.214,,,1039
31944,22000000000,5730000,22000000000,31944,1760000,689993,75830647,good,good,  *0.791  0.209,,,1040
20002,1740000,247,1750000,20002,247,87.4861,59072881,bad,bad,   0     *1    ,,,1041
20002,1740000,247,1750000,20002,247,87.4861,32168839,bad,bad,   0.008 *0.992,,,1042
20002,1740000,247,1750000,20002,247,87.4861,32168838,bad,bad,   0.008 *0.992,,,1043
20002,1740000,247,1750000,20002,247,87.4861,26415434,good,good,  *0.697  0.303,,,1044
20002,1740000,247,1750000,20002,247,87.4861,26415432,good,good,  *0.709  0.291,,,1045
20002,1740000,247,1750000,20002,247,87.4861,75830645,good,good,  *0.786  0.214,,,1046
20002,1740000,247,1750000,20002,247,87.4861,32874609,bad,bad,   0     *1    ,,,1047
20002,1740000,247,1750000,20002,247,87.4861,80361467,bad,bad,   0     *1    ,,,1048
40804,511410,78,527544,40804,46,12.9287,59072882,bad,bad,   0     *1    ,,,1049
40804,511410,78,527544,40804,46,12.9287,59072881,bad,bad,   0     *1    ,,,1050
40804,511410,78,527544,40804,46,12.9287,75830645,good,good,  *0.786  0.214,,,1051
40804,511410,78,527544,40804,46,12.9287,80361466,bad,bad,   0     *1    ,,,1052
20002,424709,48,433788,20002,48,21.6872,53302993,bad,bad,   0.002 *0.998,,,1053
20002,424709,48,433788,20002,48,21.6872,26415434,bad,good,  *0.697  0.303,,,1054
20002,424709,48,433788,20002,48,21.6872,26415432,good,good,  *0.709  0.291,,,1055
20002,424709,48,433788,20002,48,21.6872,13323659,bad,bad,   0.001 *0.999,,,1056
20002,424709,48,433788,20002,48,21.6872,69654761,bad,bad,   0     *1    ,,,1057
20002,379371,48,390065,20002,48,19.5013,90197667,bad,bad,   0     *1    ,,,1058
20002,379371,48,390065,20002,48,19.5013,59072881,bad,bad,   0     *1    ,,,1059
20002,379371,48,390065,20002,48,19.5013,75830645,bad,good,  *0.786  0.214,,,1060
20002,379371,48,390065,20002,48,19.5013,19932324,bad,bad,   0     *1    ,,,1061
20002,402040,49,411233,20002,49,20.5596,59072881,bad,bad,   0     *1    ,,,1062
20002,402040,49,411233,20002,49,20.5596,81986705,bad,bad,   0     *1    ,,,1063
20002,730740,86,743867,20002,86,37.1896,32168838,bad,bad,   0.008 *0.992,,,1064
20002,730740,86,743867,20002,86,37.1896,29030070,bad,bad,   0.001 *0.999,,,1065
20002,730740,86,743867,20002,86,37.1896,69654761,bad,bad,   0     *1    ,,,1066
20002,4.81E+11,102000000,4.81E+11,20002,102000000,24000000,32168839,bad,bad,   0.008 *0.992,,,1067
20002,4.81E+11,102000000,4.81E+11,20002,102000000,24000000,90197665,bad,bad,   0     *1    ,,,1068
20002,4.81E+11,102000000,4.81E+11,20002,102000000,24000000,75830647,good,good,  *0.791  0.209,,,1069
20002,657399,86,669743,20002,86,33.4838,29030070,bad,bad,   0.001 *0.999,,,1070
20002,657399,86,669743,20002,86,33.4838,19932324,bad,bad,   0     *1    ,,,1071
20002,657399,86,669743,20002,86,33.4838,1216556,bad,bad,   0     *1    ,,,1072
20002,657399,86,669743,20002,86,33.4838,75830647,good,good,  *0.791  0.209,,,1073
20002,1.64E+11,69900000,1.64E+11,20002,70000000,8200000,26415434,bad,bad,   0     *1    ,,,1074
20002,1.64E+11,69900000,1.64E+11,20002,70000000,8200000,26415432,bad,bad,   0     *1    ,,,1075
20002,1.64E+11,69900000,1.64E+11,20002,70000000,8200000,81986705,bad,bad,   0     *1    ,,,1076
20002,1.64E+11,69900000,1.64E+11,20002,70000000,8200000,69654761,bad,bad,   0     *1    ,,,1077
20002,1.64E+11,69900000,1.64E+11,20002,70000000,8200000,1216556,bad,bad,   0     *1    ,,,1078
20002,652732,86,664818,20002,86,33.2376,59072881,bad,bad,   0     *1    ,,,1079
20002,652732,86,664818,20002,86,33.2376,8793453,bad,bad,   0     *1    ,,,1080
20002,652732,86,664818,20002,86,33.2376,26415434,good,good,  *0.697  0.303,,,1081
20002,652732,86,664818,20002,86,33.2376,45869640,good,good,  *0.932  0.068,,,1082
20002,652732,86,664818,20002,86,33.2376,75830645,bad,good,  *0.786  0.214,,,1083
20002,652732,86,664818,20002,86,33.2376,80361466,bad,bad,   0     *1    ,,,1084
20001,1620000,100,1630000,20001,100,81.5827,59072881,bad,bad,   0     *1    ,,,1085
20001,1620000,100,1630000,20001,100,81.5827,43373442,bad,bad,   0     *1    ,,,1086
20001,1620000,100,1630000,20001,100,81.5827,19932324,bad,bad,   0     *1    ,,,1087
67200,4590000,1808,4600000,67200,397,68.444,59072882,bad,bad,   0     *1    ,,,1088
67200,4590000,1808,4600000,67200,397,68.444,44526267,bad,bad,   0     *1    ,,,1089
67200,4590000,1808,4600000,67200,397,68.444,8793453,bad,bad,   0     *1    ,,,1090
67200,4590000,1808,4600000,67200,397,68.444,13323659,bad,bad,   0.001 *0.999,,,1091
67200,4590000,1808,4600000,67200,397,68.444,81986705,bad,bad,   0     *1    ,,,1092
67200,4590000,1808,4600000,67200,397,68.444,29553942,bad,bad,   0     *1    ,,,1093
67200,4590000,1808,4600000,67200,397,68.444,80361467,bad,bad,   0     *1    ,,,1094
67200,4590000,1808,4600000,67200,397,68.444,75830647,good,good,  *0.791  0.209,,,1095
20164,74606.8,9,84216.5,20164,8,4.17658,53302993,bad,bad,   0.002 *0.998,,,1096
20164,74606.8,9,84216.5,20164,8,4.17658,81986705,bad,bad,   0     *1    ,,,1097
20164,74606.8,9,84216.5,20164,8,4.17658,32874609,bad,bad,   0     *1    ,,,1098
20164,74606.8,9,84216.5,20164,8,4.17658,90197665,bad,bad,   0     *1    ,,,1099
20164,74606.8,9,84216.5,20164,8,4.17658,75830647,good,good,  *0.791  0.209,,,1100
51005,287328,18,308243,51005,18,6.0434,90197667,bad,bad,   0     *1    ,,,1101
51005,287328,18,308243,51005,18,6.0434,32168839,bad,bad,   0.008 *0.992,,,1102
51005,287328,18,308243,51005,18,6.0434,75830645,good,good,  *0.786  0.214,,,1103
51005,287328,18,308243,51005,18,6.0434,19932324,bad,bad,   0     *1    ,,,1104
51005,287328,18,308243,51005,18,6.0434,80361467,bad,bad,   0     *1    ,,,1105
20002,6.09E+11,100000000,6.09E+11,20002,100000000,30400000,90197667,bad,bad,   0     *1    ,,,1106
20002,6.09E+11,100000000,6.09E+11,20002,100000000,30400000,49834419,bad,bad,   0     *1    ,,,1107
20002,6.09E+11,100000000,6.09E+11,20002,100000000,30400000,26415432,bad,bad,   0     *1    ,,,1108
20002,6.09E+11,100000000,6.09E+11,20002,100000000,30400000,80361467,bad,bad,   0     *1    ,,,1109
38620.7,136552,43,154341,40000,15,3.85852,5890862,bad,bad,   0     *1    ,,,1110
38620.7,136552,43,154341,40000,15,3.85852,29030070,bad,bad,   0.001 *0.999,,,1111
38620.7,136552,43,154341,40000,15,3.85852,13323659,bad,bad,   0.001 *0.999,,,1112
38620.7,136552,43,154341,40000,15,3.85852,69654761,bad,bad,   0     *1    ,,,1113
38620.7,136552,43,154341,40000,15,3.85852,90197665,bad,bad,   0     *1    ,,,1114
20002,1740000,247,1750000,20002,247,87.3023,59072881,bad,bad,   0     *1    ,,,1115
20002,1740000,247,1750000,20002,247,87.3023,32168838,bad,bad,   0.008 *0.992,,,1116
20002,1740000,247,1750000,20002,247,87.3023,43373442,bad,bad,   0     *1    ,,,1117
20002,1740000,247,1750000,20002,247,87.3023,45869640,good,good,  *0.932  0.068,,,1118
20002,380705,48,390700,20002,48,19.533,90197667,bad,bad,   0     *1    ,,,1119
20002,380705,48,390700,20002,48,19.533,8793453,bad,bad,   0     *1    ,,,1120
20002,380705,48,390700,20002,48,19.533,29030070,bad,bad,   0.001 *0.999,,,1121
20002,380705,48,390700,20002,48,19.533,32874609,bad,bad,   0     *1    ,,,1122
20002,380705,48,390700,20002,48,19.533,80361466,bad,bad,   0     *1    ,,,1123
20002,492049,86,503566,20002,86,25.1758,36025722,bad,bad,   0.009 *0.991,,,1124
20002,492049,86,503566,20002,86,25.1758,32168838,bad,bad,   0.008 *0.992,,,1125
20002,492049,86,503566,20002,86,25.1758,13323659,bad,bad,   0.001 *0.999,,,1126
20002,492049,86,503566,20002,86,25.1758,75830645,good,good,  *0.786  0.214,,,1127
20002,492049,86,503566,20002,86,25.1758,19932324,bad,bad,   0     *1    ,,,1128
20002,1950000,247,1960000,20002,247,98.1163,59072881,bad,bad,   0     *1    ,,,1129
20002,1950000,247,1960000,20002,247,98.1163,44526267,bad,bad,   0     *1    ,,,1130
20002,1950000,247,1960000,20002,247,98.1163,32168838,bad,bad,   0.008 *0.992,,,1131
20002,1950000,247,1960000,20002,247,98.1163,13323659,bad,bad,   0.001 *0.999,,,1132
20002,1950000,247,1960000,20002,247,98.1163,45869640,good,good,  *0.932  0.068,,,1133
20002,1950000,247,1960000,20002,247,98.1163,80361467,bad,bad,   0     *1    ,,,1134
20002,379371,48,389687,20002,48,19.4824,53302993,bad,bad,   0.002 *0.998,,,1135
20002,379371,48,389687,20002,48,19.4824,29553942,bad,bad,   0     *1    ,,,1136
20002,379371,48,389687,20002,48,19.4824,1216556,bad,bad,   0     *1    ,,,1137
20002,379371,48,389687,20002,48,19.4824,75830647,good,good,  *0.791  0.209,,,1138
20002,649398,86,662174,20002,86,33.1054,8793453,bad,bad,   0     *1    ,,,1139
20002,649398,86,662174,20002,86,33.1054,29030070,bad,bad,   0.001 *0.999,,,1140
20002,649398,86,662174,20002,86,33.1054,26415432,good,good,  *0.709  0.291,,,1141
20002,649398,86,662174,20002,86,33.1054,81986705,bad,bad,   0     *1    ,,,1142
20002,657399,86,669895,20002,86,33.4914,32168839,bad,bad,   0.008 *0.992,,,1143
20002,657399,86,669895,20002,86,33.4914,43373442,bad,bad,   0     *1    ,,,1144
20002,657399,86,669895,20002,86,33.4914,26415432,bad,good,  *0.709  0.291,,,1145
20002,657399,86,669895,20002,86,33.4914,81986705,bad,bad,   0     *1    ,,,1146
20002,657399,86,669895,20002,86,33.4914,69654761,bad,bad,   0     *1    ,,,1147
21714,3470000,502,3470000,21714,416,159.885,36025722,bad,bad,   0.009 *0.991,,,1148
21714,3470000,502,3470000,21714,416,159.885,32168838,bad,bad,   0.008 *0.992,,,1149
21714,3470000,502,3470000,21714,416,159.885,45869640,bad,bad,   0.01  *0.99 ,,,1150
21714,3470000,502,3470000,21714,416,159.885,19932324,bad,bad,   0     *1    ,,,1151
21714,3470000,502,3470000,21714,416,159.885,75830647,good,good,  *0.791  0.209,,,1152
10001,548055,103,552816,20002,105,27.638,90197667,bad,bad,   0     *1    ,,,1153
10001,548055,103,552816,20002,105,27.638,44526267,bad,bad,   0     *1    ,,,1154
10001,548055,103,552816,20002,105,27.638,32168838,bad,bad,   0.008 *0.992,,,1155
10001,548055,103,552816,20002,105,27.638,45869640,good,good,  *0.932  0.068,,,1156
10001,548055,103,552816,20002,105,27.638,75830645,bad,good,  *0.786  0.214,,,1157
20001,1570000,100,1590000,20001,100,79.307,44526267,bad,bad,   0     *1    ,,,1158
20001,1570000,100,1590000,20001,100,79.307,29030070,bad,bad,   0.001 *0.999,,,1159
20001,1570000,100,1590000,20001,100,79.307,81986705,bad,bad,   0     *1    ,,,1160
20001,1570000,100,1590000,20001,100,79.307,19932324,bad,bad,   0     *1    ,,,1161
20001,1570000,100,1590000,20001,100,79.307,80361466,bad,bad,   0     *1    ,,,1162
20001,1570000,100,1590000,20001,100,79.307,80361467,bad,bad,   0     *1    ,,,1163
20002,767410,86,781114,20002,86,39.0518,8793453,bad,bad,   0     *1    ,,,1164
20002,767410,86,781114,20002,86,39.0518,26415432,good,good,  *0.709  0.291,,,1165
20002,767410,86,781114,20002,86,39.0518,81986705,bad,bad,   0     *1    ,,,1166
20002,767410,86,781114,20002,86,39.0518,32874609,bad,bad,   0     *1    ,,,1167
20002,767410,86,781114,20002,86,39.0518,80361466,bad,bad,   0     *1    ,,,1168
20002,767410,86,781114,20002,86,39.0518,80361467,bad,bad,   0     *1    ,,,1169
20002,767410,86,781114,20002,86,39.0518,1216556,bad,bad,   0     *1    ,,,1170
20002,767410,86,781114,20002,86,39.0518,75830647,good,good,  *0.791  0.209,,,1171
20002,402040,49,411234,20002,49,20.5596,90197667,bad,bad,   0     *1    ,,,1172
20002,402040,49,411234,20002,49,20.5596,53302993,bad,bad,   0.002 *0.998,,,1173
20002,402040,49,411234,20002,49,20.5596,49834419,bad,bad,   0     *1    ,,,1174
20002,402040,49,411234,20002,49,20.5596,26415432,good,good,  *0.709  0.291,,,1175
20002,402040,49,411234,20002,49,20.5596,45869640,good,good,  *0.932  0.068,,,1176
20002,402040,49,411234,20002,49,20.5596,69654761,bad,bad,   0     *1    ,,,1177
20002,402040,49,411234,20002,49,20.5596,80361467,bad,bad,   0     *1    ,,,1178
20001,1660000,100,1680000,20001,100,83.8611,59072882,bad,bad,   0     *1    ,,,1179
20001,1660000,100,1680000,20001,100,83.8611,26415434,bad,bad,   0     *1    ,,,1180
20001,1660000,100,1680000,20001,100,83.8611,13323659,bad,bad,   0.001 *0.999,,,1181
20001,1660000,100,1680000,20001,100,83.8611,81986705,bad,bad,   0     *1    ,,,1182
20001,1660000,100,1680000,20001,100,83.8611,69654761,bad,bad,   0     *1    ,,,1183
20001,1660000,100,1680000,20001,100,83.8611,19932324,bad,bad,   0     *1    ,,,1184
20002,613395,85,625669,20002,85,31.2803,90197667,bad,bad,   0     *1    ,,,1185
20002,613395,85,625669,20002,85,31.2803,59072882,bad,bad,   0     *1    ,,,1186
20002,613395,85,625669,20002,85,31.2803,36025722,bad,bad,   0.009 *0.991,,,1187
20002,613395,85,625669,20002,85,31.2803,8793453,bad,bad,   0     *1    ,,,1188
20002,613395,85,625669,20002,85,31.2803,32168838,bad,bad,   0.008 *0.992,,,1189
20002,613395,85,625669,20002,85,31.2803,75830645,good,good,  *0.786  0.214,,,1190
20002,613395,85,625669,20002,85,31.2803,80361466,bad,bad,   0     *1    ,,,1191
20002,1840000,247,1860000,20002,247,92.7648,44526267,bad,bad,   0     *1    ,,,1192
20002,1840000,247,1860000,20002,247,92.7648,49834419,bad,bad,   0     *1    ,,,1193
20002,1840000,247,1860000,20002,247,92.7648,32874609,bad,bad,   0     *1    ,,,1194
20002,578725,86,590600,20002,86,29.527,36025722,bad,bad,   0.009 *0.991,,,1195
20002,578725,86,590600,20002,86,29.527,26415432,good,good,  *0.709  0.291,,,1196
20002,578725,86,590600,20002,86,29.527,13323659,bad,bad,   0.001 *0.999,,,1197
20002,578725,86,590600,20002,86,29.527,45869640,good,good,  *0.932  0.068,,,1198
20002,653399,85,665811,20002,85,33.2872,90197667,bad,bad,   0     *1    ,,,1199
20002,653399,85,665811,20002,85,33.2872,59072881,bad,bad,   0     *1    ,,,1200
20002,653399,85,665811,20002,85,33.2872,53302993,bad,bad,   0.002 *0.998,,,1201
20002,653399,85,665811,20002,85,33.2872,32874609,bad,bad,   0     *1    ,,,1202
20002,653399,85,665811,20002,85,33.2872,80361466,bad,bad,   0     *1    ,,,1203
20002,653399,85,665811,20002,85,33.2872,80361467,bad,bad,   0     *1    ,,,1204
20002,404040,48,413791,20002,48,20.6875,36025722,bad,bad,   0.009 *0.991,,,1205
20002,404040,48,413791,20002,48,20.6875,44526267,bad,bad,   0     *1    ,,,1206
20002,404040,48,413791,20002,48,20.6875,43373442,bad,bad,   0     *1    ,,,1207
20002,404040,48,413791,20002,48,20.6875,69654761,bad,bad,   0     *1    ,,,1208
20002,404040,48,413791,20002,48,20.6875,1216556,bad,bad,   0     *1    ,,,1209
20002,404040,48,413791,20002,48,20.6875,75830647,bad,good,  *0.791  0.209,,,1210
20002,572057,87,583213,20002,87,29.1578,90197667,bad,bad,   0     *1    ,,,1211
20002,572057,87,583213,20002,87,29.1578,59072882,bad,bad,   0     *1    ,,,1212
20002,572057,87,583213,20002,87,29.1578,5890862,bad,bad,   0     *1    ,,,1213
20002,572057,87,583213,20002,87,29.1578,45869640,good,good,  *0.932  0.068,,,1214
20002,572057,87,583213,20002,87,29.1578,81986705,bad,bad,   0     *1    ,,,1215
20002,572057,87,583213,20002,87,29.1578,32874609,bad,bad,   0     *1    ,,,1216
20002,572057,87,583213,20002,87,29.1578,90197665,bad,bad,   0     *1    ,,,1217
21502,3060000,559,3070000,21502,416,142.637,45869640,bad,bad,   0.01  *0.99 ,,,1218
21502,3060000,559,3070000,21502,416,142.637,29553942,bad,bad,   0     *1    ,,,1219
21502,3060000,559,3070000,21502,416,142.637,90197665,bad,bad,   0     *1    ,,,1220
20002,1630000,248,1640000,20002,248,82.1868,26415434,good,good,  *0.697  0.303,,,1221
29333.3,37333.3,4,52093.4,40000,3,1.30233,90197667,bad,bad,   0     *1    ,,,1222
29333.3,37333.3,4,52093.4,40000,3,1.30233,36025722,bad,bad,   0.009 *0.991,,,1223
29333.3,37333.3,4,52093.4,40000,3,1.30233,32168839,bad,bad,   0.008 *0.992,,,1224
29333.3,37333.3,4,52093.4,40000,3,1.30233,43373442,bad,bad,   0     *1    ,,,1225
29333.3,37333.3,4,52093.4,40000,3,1.30233,32874609,bad,bad,   0     *1    ,,,1226
20002,5.88E+11,103000000,5.88E+11,20002,103000000,29400000,49834419,bad,bad,   0     *1    ,,,1227
20002,5.88E+11,103000000,5.88E+11,20002,103000000,29400000,1216556,bad,bad,   0     *1    ,,,1228
20002,1630000,247,1640000,20002,247,82.0364,69654761,bad,bad,   0     *1    ,,,1229
20002,1630000,247,1640000,20002,247,82.0364,80361466,bad,bad,   0     *1    ,,,1230
