DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmetricInfinityNorm,DiagonalMean,solver,class
67200,2950000,1787,2960000,67200,397,44.0318,1216556,bad
67200,2950000,1787,2960000,67200,397,44.0318,75830647,good
67200,2950000,1787,2960000,67200,397,44.0318,85490470,bad
20001,1620000,100,1630000,20001,100,81.5843,90197667,bad
20001,1620000,100,1630000,20001,100,81.5843,59072882,bad
20001,1620000,100,1630000,20001,100,81.5843,59072881,bad
20001,1620000,100,1630000,20001,100,81.5843,36025722,bad
20001,1620000,100,1630000,20001,100,81.5843,44526267,bad
20001,1620000,100,1630000,20001,100,81.5843,8793453,bad
20001,1620000,100,1630000,20001,100,81.5843,32168839,bad
20001,1620000,100,1630000,20001,100,81.5843,32168838,bad
20001,1620000,100,1630000,20001,100,81.5843,49834419,bad
20001,1620000,100,1630000,20001,100,81.5843,43373442,bad
20001,1620000,100,1630000,20001,100,81.5843,5890862,bad
20001,1620000,100,1630000,20001,100,81.5843,29030070,bad
20001,1620000,100,1630000,20001,100,81.5843,26415434,bad
20001,1620000,100,1630000,20001,100,81.5843,26415432,bad
20001,1620000,100,1630000,20001,100,81.5843,13323659,bad
20001,1620000,100,1630000,20001,100,81.5843,45869640,bad
20001,1620000,100,1630000,20001,100,81.5843,75830645,good
20001,1620000,100,1630000,20001,100,81.5843,81986705,bad
20001,1620000,100,1630000,20001,100,81.5843,29553942,bad
20001,1620000,100,1630000,20001,100,81.5843,69654761,bad
20001,1620000,100,1630000,20001,100,81.5843,32874609,bad
20001,1620000,100,1630000,20001,100,81.5843,19932324,bad
20001,1620000,100,1630000,20001,100,81.5843,80361466,bad
20001,1620000,100,1630000,20001,100,81.5843,80361467,bad
20001,1620000,100,1630000,20001,100,81.5843,1216556,bad
20001,1620000,100,1630000,20001,100,81.5843,75830647,good
20002,403374,50,412272,20002,50,20.6115,90197667,bad
20002,403374,50,412272,20002,50,20.6115,59072882,bad
20002,403374,50,412272,20002,50,20.6115,59072881,bad
20002,403374,50,412272,20002,50,20.6115,36025722,bad
20002,403374,50,412272,20002,50,20.6115,53302993,bad
20002,403374,50,412272,20002,50,20.6115,44526267,bad
20002,403374,50,412272,20002,50,20.6115,8793453,bad
20002,403374,50,412272,20002,50,20.6115,32168839,bad
20002,403374,50,412272,20002,50,20.6115,32168838,bad
20002,403374,50,412272,20002,50,20.6115,49834419,bad
20002,403374,50,412272,20002,50,20.6115,43373442,bad
20002,403374,50,412272,20002,50,20.6115,5890862,bad
20002,403374,50,412272,20002,50,20.6115,29030070,bad
20002,403374,50,412272,20002,50,20.6115,26415434,good
20002,403374,50,412272,20002,50,20.6115,26415432,good
20002,403374,50,412272,20002,50,20.6115,13323659,bad
20002,403374,50,412272,20002,50,20.6115,45869640,good
20002,403374,50,412272,20002,50,20.6115,75830645,good
20002,403374,50,412272,20002,50,20.6115,81986705,bad
20002,403374,50,412272,20002,50,20.6115,29553942,bad
20002,403374,50,412272,20002,50,20.6115,69654761,bad
20002,403374,50,412272,20002,50,20.6115,32874609,bad
20002,403374,50,412272,20002,50,20.6115,90197665,bad
20002,403374,50,412272,20002,50,20.6115,19932324,bad
20002,403374,50,412272,20002,50,20.6115,80361466,bad
20002,403374,50,412272,20002,50,20.6115,80361467,bad
20002,403374,50,412272,20002,50,20.6115,1216556,bad
20002,403374,50,412272,20002,50,20.6115,75830647,good
20002,334033,48,345488,20002,48,17.2727,90197667,bad
20002,334033,48,345488,20002,48,17.2727,59072882,bad
20002,334033,48,345488,20002,48,17.2727,59072881,bad
20002,334033,48,345488,20002,48,17.2727,36025722,bad
20002,334033,48,345488,20002,48,17.2727,53302993,bad
20002,334033,48,345488,20002,48,17.2727,44526267,bad
20002,334033,48,345488,20002,48,17.2727,8793453,bad
20002,334033,48,345488,20002,48,17.2727,32168839,bad
20002,334033,48,345488,20002,48,17.2727,32168838,bad
20002,334033,48,345488,20002,48,17.2727,49834419,bad
20002,334033,48,345488,20002,48,17.2727,43373442,bad
20002,334033,48,345488,20002,48,17.2727,5890862,bad
20002,334033,48,345488,20002,48,17.2727,29030070,bad
20002,334033,48,345488,20002,48,17.2727,26415434,good
20002,334033,48,345488,20002,48,17.2727,26415432,good
20002,334033,48,345488,20002,48,17.2727,45869640,good
20002,334033,48,345488,20002,48,17.2727,75830645,good
20002,334033,48,345488,20002,48,17.2727,81986705,bad
20002,334033,48,345488,20002,48,17.2727,29553942,bad
20002,334033,48,345488,20002,48,17.2727,69654761,bad
20002,334033,48,345488,20002,48,17.2727,32874609,bad
20002,334033,48,345488,20002,48,17.2727,90197665,bad
20002,334033,48,345488,20002,48,17.2727,19932324,bad
20002,334033,48,345488,20002,48,17.2727,80361466,bad
20002,334033,48,345488,20002,48,17.2727,80361467,bad
20002,334033,48,345488,20002,48,17.2727,1216556,bad
20002,334700,49,345830,20002,49,17.2898,90197667,bad
20002,334700,49,345830,20002,49,17.2898,59072882,bad
20002,334700,49,345830,20002,49,17.2898,59072881,bad
20002,334700,49,345830,20002,49,17.2898,36025722,bad
20002,334700,49,345830,20002,49,17.2898,53302993,bad
20002,334700,49,345830,20002,49,17.2898,44526267,bad
20002,334700,49,345830,20002,49,17.2898,8793453,bad
20002,334700,49,345830,20002,49,17.2898,32168839,bad
20002,334700,49,345830,20002,49,17.2898,32168838,bad
20002,334700,49,345830,20002,49,17.2898,49834419,bad
20002,334700,49,345830,20002,49,17.2898,43373442,bad
20002,334700,49,345830,20002,49,17.2898,5890862,bad
20002,334700,49,345830,20002,49,17.2898,29030070,bad
20002,334700,49,345830,20002,49,17.2898,26415432,good
20002,334700,49,345830,20002,49,17.2898,45869640,good
20002,334700,49,345830,20002,49,17.2898,75830645,bad
20002,334700,49,345830,20002,49,17.2898,81986705,bad
20002,334700,49,345830,20002,49,17.2898,69654761,bad
20002,334700,49,345830,20002,49,17.2898,90197665,bad
20002,334700,49,345830,20002,49,17.2898,19932324,bad
20002,334700,49,345830,20002,49,17.2898,80361466,bad
20002,334700,49,345830,20002,49,17.2898,80361467,bad
20002,334700,49,345830,20002,49,17.2898,1216556,bad
20002,334700,49,345830,20002,49,17.2898,75830647,good
20002,425376,50,434580,20002,50,21.7268,90197667,bad
20002,425376,50,434580,20002,50,21.7268,59072882,bad
20002,425376,50,434580,20002,50,21.7268,59072881,bad
20002,425376,50,434580,20002,50,21.7268,36025722,bad
20002,425376,50,434580,20002,50,21.7268,53302993,bad
20002,425376,50,434580,20002,50,21.7268,44526267,bad
20002,425376,50,434580,20002,50,21.7268,8793453,bad
20002,425376,50,434580,20002,50,21.7268,32168839,bad
20002,425376,50,434580,20002,50,21.7268,32168838,bad
20002,425376,50,434580,20002,50,21.7268,49834419,bad
20002,425376,50,434580,20002,50,21.7268,43373442,bad
20002,425376,50,434580,20002,50,21.7268,5890862,bad
20002,425376,50,434580,20002,50,21.7268,29030070,bad
20002,425376,50,434580,20002,50,21.7268,26415434,good
20002,425376,50,434580,20002,50,21.7268,13323659,bad
20002,425376,50,434580,20002,50,21.7268,45869640,good
20002,425376,50,434580,20002,50,21.7268,75830645,good
20002,425376,50,434580,20002,50,21.7268,81986705,bad
20002,425376,50,434580,20002,50,21.7268,29553942,bad
20002,425376,50,434580,20002,50,21.7268,69654761,bad
20002,425376,50,434580,20002,50,21.7268,32874609,bad
20002,425376,50,434580,20002,50,21.7268,90197665,bad
20002,425376,50,434580,20002,50,21.7268,19932324,bad
20002,425376,50,434580,20002,50,21.7268,80361467,bad
20002,425376,50,434580,20002,50,21.7268,1216556,bad
20002,425376,50,434580,20002,50,21.7268,75830647,good
20002,402707,51,413056,20002,51,20.6507,90197667,bad
20002,402707,51,413056,20002,51,20.6507,59072882,bad
20002,402707,51,413056,20002,51,20.6507,59072881,bad
20002,402707,51,413056,20002,51,20.6507,36025722,bad
20002,402707,51,413056,20002,51,20.6507,53302993,bad
20002,402707,51,413056,20002,51,20.6507,44526267,bad
20002,402707,51,413056,20002,51,20.6507,8793453,bad
20002,402707,51,413056,20002,51,20.6507,32168839,bad
20002,402707,51,413056,20002,51,20.6507,32168838,bad
20002,402707,51,413056,20002,51,20.6507,49834419,bad
20002,402707,51,413056,20002,51,20.6507,43373442,bad
20002,402707,51,413056,20002,51,20.6507,5890862,bad
20002,402707,51,413056,20002,51,20.6507,29030070,bad
20002,402707,51,413056,20002,51,20.6507,26415434,good
20002,402707,51,413056,20002,51,20.6507,26415432,bad
20002,402707,51,413056,20002,51,20.6507,13323659,bad
20002,402707,51,413056,20002,51,20.6507,45869640,good
20002,402707,51,413056,20002,51,20.6507,81986705,bad
20002,402707,51,413056,20002,51,20.6507,29553942,bad
20002,402707,51,413056,20002,51,20.6507,69654761,bad
20002,402707,51,413056,20002,51,20.6507,32874609,bad
20002,402707,51,413056,20002,51,20.6507,90197665,bad
20002,402707,51,413056,20002,51,20.6507,19932324,bad
20002,402707,51,413056,20002,51,20.6507,80361466,bad
20002,402707,51,413056,20002,51,20.6507,80361467,bad
20002,402707,51,413056,20002,51,20.6507,1216556,bad
20002,402707,51,413056,20002,51,20.6507,75830647,bad
20002,657399,86,669970,20002,86,33.4951,90197667,bad
20002,657399,86,669970,20002,86,33.4951,59072882,bad
20002,657399,86,669970,20002,86,33.4951,59072881,bad
20002,657399,86,669970,20002,86,33.4951,36025722,bad
20002,657399,86,669970,20002,86,33.4951,53302993,bad
20002,657399,86,669970,20002,86,33.4951,44526267,bad
20002,657399,86,669970,20002,86,33.4951,8793453,bad
20002,657399,86,669970,20002,86,33.4951,32168839,bad
20002,657399,86,669970,20002,86,33.4951,32168838,bad
20002,657399,86,669970,20002,86,33.4951,49834419,bad
20002,657399,86,669970,20002,86,33.4951,43373442,bad
20002,657399,86,669970,20002,86,33.4951,5890862,bad
20002,657399,86,669970,20002,86,33.4951,29030070,bad
20002,657399,86,669970,20002,86,33.4951,26415434,bad
20002,657399,86,669970,20002,86,33.4951,26415432,good
20002,657399,86,669970,20002,86,33.4951,13323659,bad
20002,657399,86,669970,20002,86,33.4951,45869640,good
20002,657399,86,669970,20002,86,33.4951,81986705,bad
20002,657399,86,669970,20002,86,33.4951,69654761,bad
20002,657399,86,669970,20002,86,33.4951,32874609,bad
20002,657399,86,669970,20002,86,33.4951,90197665,bad
20002,657399,86,669970,20002,86,33.4951,19932324,bad
20002,657399,86,669970,20002,86,33.4951,80361466,bad
20002,657399,86,669970,20002,86,33.4951,80361467,bad
20002,657399,86,669970,20002,86,33.4951,1216556,bad
20002,657399,86,669970,20002,86,33.4951,75830647,good
20002,696736,86,709840,20002,86,35.4884,90197667,bad
20002,696736,86,709840,20002,86,35.4884,59072882,bad
20002,696736,86,709840,20002,86,35.4884,59072881,bad
20002,696736,86,709840,20002,86,35.4884,36025722,bad
20002,696736,86,709840,20002,86,35.4884,53302993,bad
20002,696736,86,709840,20002,86,35.4884,44526267,bad
20002,696736,86,709840,20002,86,35.4884,8793453,bad
20002,696736,86,709840,20002,86,35.4884,32168839,bad
20002,696736,86,709840,20002,86,35.4884,32168838,bad
20002,696736,86,709840,20002,86,35.4884,49834419,bad
20002,696736,86,709840,20002,86,35.4884,43373442,bad
20002,696736,86,709840,20002,86,35.4884,5890862,bad
20002,696736,86,709840,20002,86,35.4884,29030070,bad
20002,696736,86,709840,20002,86,35.4884,26415434,good
20002,696736,86,709840,20002,86,35.4884,26415432,good
20002,696736,86,709840,20002,86,35.4884,13323659,bad
20002,696736,86,709840,20002,86,35.4884,45869640,good
20002,696736,86,709840,20002,86,35.4884,75830645,good
20002,696736,86,709840,20002,86,35.4884,81986705,bad
20002,696736,86,709840,20002,86,35.4884,29553942,bad
20002,696736,86,709840,20002,86,35.4884,69654761,bad
20002,696736,86,709840,20002,86,35.4884,32874609,bad
20002,696736,86,709840,20002,86,35.4884,90197665,bad
20002,696736,86,709840,20002,86,35.4884,19932324,bad
20002,696736,86,709840,20002,86,35.4884,80361466,bad
20002,696736,86,709840,20002,86,35.4884,80361467,bad
20002,696736,86,709840,20002,86,35.4884,1216556,bad
20002,696736,86,709840,20002,86,35.4884,75830647,good
20001,1620000,100,1630000,20001,100,81.5984,90197667,bad
20001,1620000,100,1630000,20001,100,81.5984,59072882,bad
20001,1620000,100,1630000,20001,100,81.5984,59072881,bad
20001,1620000,100,1630000,20001,100,81.5984,36025722,bad
20001,1620000,100,1630000,20001,100,81.5984,44526267,bad
20001,1620000,100,1630000,20001,100,81.5984,8793453,bad
20001,1620000,100,1630000,20001,100,81.5984,32168839,bad
20001,1620000,100,1630000,20001,100,81.5984,32168838,bad
20001,1620000,100,1630000,20001,100,81.5984,49834419,bad
20001,1620000,100,1630000,20001,100,81.5984,43373442,bad
20001,1620000,100,1630000,20001,100,81.5984,5890862,bad
20001,1620000,100,1630000,20001,100,81.5984,29030070,bad
20001,1620000,100,1630000,20001,100,81.5984,26415434,bad
20001,1620000,100,1630000,20001,100,81.5984,26415432,bad
20001,1620000,100,1630000,20001,100,81.5984,13323659,bad
20001,1620000,100,1630000,20001,100,81.5984,45869640,bad
20001,1620000,100,1630000,20001,100,81.5984,75830645,good
20001,1620000,100,1630000,20001,100,81.5984,81986705,bad
20001,1620000,100,1630000,20001,100,81.5984,29553942,bad
20001,1620000,100,1630000,20001,100,81.5984,32874609,bad
20001,1620000,100,1630000,20001,100,81.5984,90197665,bad
20001,1620000,100,1630000,20001,100,81.5984,19932324,bad
20001,1620000,100,1630000,20001,100,81.5984,80361466,bad
20001,1620000,100,1630000,20001,100,81.5984,80361467,bad
20001,1620000,100,1630000,20001,100,81.5984,1216556,bad
20001,1620000,100,1630000,20001,100,81.5984,75830647,good
9520.93,284268,99,291693,20402,94,14.2973,36025722,bad
9520.93,284268,99,291693,20402,94,14.2973,26415432,bad
20002,425376,48,434466,20002,48,21.7211,90197667,bad
20002,425376,48,434466,20002,48,21.7211,59072882,bad
20002,425376,48,434466,20002,48,21.7211,59072881,bad
20002,425376,48,434466,20002,48,21.7211,36025722,bad
20002,425376,48,434466,20002,48,21.7211,53302993,bad
20002,425376,48,434466,20002,48,21.7211,44526267,bad
20002,425376,48,434466,20002,48,21.7211,8793453,bad
20002,425376,48,434466,20002,48,21.7211,32168839,bad
20002,425376,48,434466,20002,48,21.7211,32168838,bad
20002,425376,48,434466,20002,48,21.7211,49834419,bad
20002,425376,48,434466,20002,48,21.7211,43373442,bad
20002,425376,48,434466,20002,48,21.7211,5890862,bad
20002,425376,48,434466,20002,48,21.7211,29030070,bad
20002,425376,48,434466,20002,48,21.7211,26415434,good
20002,425376,48,434466,20002,48,21.7211,26415432,good
20002,425376,48,434466,20002,48,21.7211,13323659,bad
20002,425376,48,434466,20002,48,21.7211,45869640,good
20002,425376,48,434466,20002,48,21.7211,75830645,good
20002,425376,48,434466,20002,48,21.7211,81986705,bad
20002,425376,48,434466,20002,48,21.7211,29553942,bad
20002,425376,48,434466,20002,48,21.7211,69654761,bad
20002,425376,48,434466,20002,48,21.7211,90197665,bad
20002,425376,48,434466,20002,48,21.7211,19932324,bad
20002,425376,48,434466,20002,48,21.7211,80361466,bad
20002,425376,48,434466,20002,48,21.7211,80361467,bad
20002,425376,48,434466,20002,48,21.7211,1216556,bad
20002,425376,48,434466,20002,48,21.7211,75830647,bad
20002,650732,86,662820,20002,86,33.1377,90197667,bad
20002,650732,86,662820,20002,86,33.1377,59072882,bad
20002,650732,86,662820,20002,86,33.1377,59072881,bad
20002,650732,86,662820,20002,86,33.1377,36025722,bad
20002,650732,86,662820,20002,86,33.1377,53302993,bad
20002,650732,86,662820,20002,86,33.1377,44526267,bad
20002,650732,86,662820,20002,86,33.1377,8793453,bad
20002,650732,86,662820,20002,86,33.1377,32168839,bad
20002,650732,86,662820,20002,86,33.1377,32168838,bad
20002,650732,86,662820,20002,86,33.1377,49834419,bad
20002,650732,86,662820,20002,86,33.1377,43373442,bad
20002,650732,86,662820,20002,86,33.1377,5890862,bad
20002,650732,86,662820,20002,86,33.1377,29030070,bad
20002,650732,86,662820,20002,86,33.1377,26415434,good
20002,650732,86,662820,20002,86,33.1377,26415432,good
20002,650732,86,662820,20002,86,33.1377,13323659,bad
20002,650732,86,662820,20002,86,33.1377,45869640,good
20002,650732,86,662820,20002,86,33.1377,75830645,good
20002,650732,86,662820,20002,86,33.1377,81986705,bad
20002,650732,86,662820,20002,86,33.1377,29553942,bad
20002,650732,86,662820,20002,86,33.1377,69654761,bad
20002,650732,86,662820,20002,86,33.1377,32874609,bad
20002,650732,86,662820,20002,86,33.1377,90197665,bad
20002,650732,86,662820,20002,86,33.1377,19932324,bad
20002,650732,86,662820,20002,86,33.1377,80361466,bad
20002,650732,86,662820,20002,86,33.1377,80361467,bad
20002,650732,86,662820,20002,86,33.1377,1216556,bad
20002,650732,86,662820,20002,86,33.1377,75830647,good
20002,602060,90,609113,20002,90,30.4526,59072882,bad
20002,602060,90,609113,20002,90,30.4526,59072881,bad
20002,602060,90,609113,20002,90,30.4526,36025722,bad
20002,602060,90,609113,20002,90,30.4526,53302993,bad
20002,602060,90,609113,20002,90,30.4526,44526267,bad
20002,602060,90,609113,20002,90,30.4526,8793453,bad
20002,602060,90,609113,20002,90,30.4526,32168839,bad
20002,602060,90,609113,20002,90,30.4526,32168838,bad
20002,602060,90,609113,20002,90,30.4526,49834419,bad
20002,602060,90,609113,20002,90,30.4526,43373442,bad
20002,602060,90,609113,20002,90,30.4526,5890862,bad
20002,602060,90,609113,20002,90,30.4526,29030070,bad
20002,602060,90,609113,20002,90,30.4526,26415434,good
20002,602060,90,609113,20002,90,30.4526,26415432,good
20002,602060,90,609113,20002,90,30.4526,13323659,bad
20002,602060,90,609113,20002,90,30.4526,45869640,good
20002,602060,90,609113,20002,90,30.4526,75830645,bad
20002,602060,90,609113,20002,90,30.4526,81986705,bad
20002,602060,90,609113,20002,90,30.4526,29553942,bad
20002,602060,90,609113,20002,90,30.4526,69654761,bad
20002,602060,90,609113,20002,90,30.4526,90197665,bad
20002,602060,90,609113,20002,90,30.4526,80361466,bad
20002,602060,90,609113,20002,90,30.4526,80361467,bad
20002,602060,90,609113,20002,90,30.4526,1216556,bad
20002,356702,49,366959,20002,49,18.3461,90197667,bad
20002,356702,49,366959,20002,49,18.3461,59072882,bad
20002,356702,49,366959,20002,49,18.3461,59072881,bad
20002,356702,49,366959,20002,49,18.3461,36025722,bad
20002,356702,49,366959,20002,49,18.3461,53302993,bad
20002,356702,49,366959,20002,49,18.3461,44526267,bad
20002,356702,49,366959,20002,49,18.3461,8793453,bad
20002,356702,49,366959,20002,49,18.3461,32168839,bad
20002,356702,49,366959,20002,49,18.3461,32168838,bad
20002,356702,49,366959,20002,49,18.3461,49834419,bad
20002,356702,49,366959,20002,49,18.3461,43373442,bad
20002,356702,49,366959,20002,49,18.3461,5890862,bad
20002,356702,49,366959,20002,49,18.3461,29030070,bad
20002,356702,49,366959,20002,49,18.3461,26415434,bad
20002,356702,49,366959,20002,49,18.3461,26415432,good
20002,356702,49,366959,20002,49,18.3461,13323659,bad
20002,356702,49,366959,20002,49,18.3461,45869640,good
20002,356702,49,366959,20002,49,18.3461,75830645,bad
20002,356702,49,366959,20002,49,18.3461,81986705,bad
20002,356702,49,366959,20002,49,18.3461,29553942,bad
20002,356702,49,366959,20002,49,18.3461,69654761,bad
20002,356702,49,366959,20002,49,18.3461,32874609,bad
20002,356702,49,366959,20002,49,18.3461,90197665,bad
20002,356702,49,366959,20002,49,18.3461,19932324,bad
20002,356702,49,366959,20002,49,18.3461,80361466,bad
20002,356702,49,366959,20002,49,18.3461,80361467,bad
20002,356702,49,366959,20002,49,18.3461,1216556,bad
20002,356702,49,366959,20002,49,18.3461,75830647,bad
20002,446711,48,455548,20002,48,22.7751,90197667,bad
20002,446711,48,455548,20002,48,22.7751,59072882,bad
20002,446711,48,455548,20002,48,22.7751,59072881,bad
20002,446711,48,455548,20002,48,22.7751,36025722,bad
20002,446711,48,455548,20002,48,22.7751,53302993,bad
20002,446711,48,455548,20002,48,22.7751,44526267,bad
20002,446711,48,455548,20002,48,22.7751,8793453,bad
20002,446711,48,455548,20002,48,22.7751,32168839,bad
20002,446711,48,455548,20002,48,22.7751,32168838,bad
20002,446711,48,455548,20002,48,22.7751,49834419,bad
20002,446711,48,455548,20002,48,22.7751,43373442,bad
20002,446711,48,455548,20002,48,22.7751,5890862,bad
20002,446711,48,455548,20002,48,22.7751,29030070,bad
20002,446711,48,455548,20002,48,22.7751,26415434,good
20002,446711,48,455548,20002,48,22.7751,26415432,good
20002,446711,48,455548,20002,48,22.7751,13323659,bad
20002,446711,48,455548,20002,48,22.7751,45869640,good
20002,446711,48,455548,20002,48,22.7751,75830645,good
20002,446711,48,455548,20002,48,22.7751,81986705,bad
20002,446711,48,455548,20002,48,22.7751,29553942,bad
20002,446711,48,455548,20002,48,22.7751,69654761,bad
20002,446711,48,455548,20002,48,22.7751,32874609,bad
20002,446711,48,455548,20002,48,22.7751,90197665,bad
20002,446711,48,455548,20002,48,22.7751,19932324,bad
20002,446711,48,455548,20002,48,22.7751,80361466,bad
20002,446711,48,455548,20002,48,22.7751,80361467,bad
20002,446711,48,455548,20002,48,22.7751,1216556,bad
20002,446711,48,455548,20002,48,22.7751,75830647,good
20002,1630000,248,1640000,20002,248,82.1887,90197667,bad
20002,1630000,248,1640000,20002,248,82.1887,59072882,bad
20002,1630000,248,1640000,20002,248,82.1887,59072881,bad
20002,1630000,248,1640000,20002,248,82.1887,53302993,bad
20002,1630000,248,1640000,20002,248,82.1887,44526267,bad
20002,1630000,248,1640000,20002,248,82.1887,8793453,bad
20002,1630000,248,1640000,20002,248,82.1887,32168839,bad
20002,1630000,248,1640000,20002,248,82.1887,32168838,bad
20002,1630000,248,1640000,20002,248,82.1887,49834419,bad
20002,1630000,248,1640000,20002,248,82.1887,43373442,bad
20002,1630000,248,1640000,20002,248,82.1887,5890862,bad
20002,1630000,248,1640000,20002,248,82.1887,29030070,bad
20002,1630000,248,1640000,20002,248,82.1887,26415434,good
20002,1630000,248,1640000,20002,248,82.1887,26415432,good
20002,1630000,248,1640000,20002,248,82.1887,13323659,bad
20002,1630000,248,1640000,20002,248,82.1887,45869640,good
20002,1630000,248,1640000,20002,248,82.1887,75830645,good
20002,1630000,248,1640000,20002,248,82.1887,81986705,bad
20002,1630000,248,1640000,20002,248,82.1887,29553942,bad
20002,1630000,248,1640000,20002,248,82.1887,69654761,bad
20002,1630000,248,1640000,20002,248,82.1887,32874609,bad
20002,1630000,248,1640000,20002,248,82.1887,90197665,bad
20002,1630000,248,1640000,20002,248,82.1887,19932324,bad
20002,1630000,248,1640000,20002,248,82.1887,80361466,bad
20002,1630000,248,1640000,20002,248,82.1887,80361467,bad
20002,1630000,248,1640000,20002,248,82.1887,1216556,bad
20002,1630000,248,1640000,20002,248,82.1887,75830647,good
22740,837590,90,849388,22740,76,37.3521,90197667,bad
22740,837590,90,849388,22740,76,37.3521,59072882,bad
22740,837590,90,849388,22740,76,37.3521,59072881,bad
22740,837590,90,849388,22740,76,37.3521,36025722,bad
22740,837590,90,849388,22740,76,37.3521,53302993,bad
22740,837590,90,849388,22740,76,37.3521,44526267,bad
22740,837590,90,849388,22740,76,37.3521,8793453,bad
22740,837590,90,849388,22740,76,37.3521,32168839,bad
22740,837590,90,849388,22740,76,37.3521,32168838,bad
22740,837590,90,849388,22740,76,37.3521,49834419,bad
22740,837590,90,849388,22740,76,37.3521,43373442,bad
22740,837590,90,849388,22740,76,37.3521,5890862,bad
22740,837590,90,849388,22740,76,37.3521,29030070,bad
22740,837590,90,849388,22740,76,37.3521,26415434,bad
22740,837590,90,849388,22740,76,37.3521,26415432,bad
22740,837590,90,849388,22740,76,37.3521,13323659,bad
22740,837590,90,849388,22740,76,37.3521,45869640,bad
22740,837590,90,849388,22740,76,37.3521,75830645,bad
22740,837590,90,849388,22740,76,37.3521,81986705,bad
22740,837590,90,849388,22740,76,37.3521,29553942,bad
22740,837590,90,849388,22740,76,37.3521,69654761,bad
22740,837590,90,849388,22740,76,37.3521,32874609,bad
22740,837590,90,849388,22740,76,37.3521,90197665,bad
22740,837590,90,849388,22740,76,37.3521,19932324,bad
22740,837590,90,849388,22740,76,37.3521,80361467,bad
22740,837590,90,849388,22740,76,37.3521,1216556,bad
22740,837590,90,849388,22740,76,37.3521,75830647,good
20002,1850000,248,1860000,20002,248,92.9203,90197667,bad
20002,1850000,248,1860000,20002,248,92.9203,59072882,bad
20002,1850000,248,1860000,20002,248,92.9203,59072881,bad
20002,1850000,248,1860000,20002,248,92.9203,36025722,bad
20002,1850000,248,1860000,20002,248,92.9203,53302993,bad
20002,1850000,248,1860000,20002,248,92.9203,44526267,bad
20002,1850000,248,1860000,20002,248,92.9203,8793453,bad
20002,1850000,248,1860000,20002,248,92.9203,32168839,bad
20002,1850000,248,1860000,20002,248,92.9203,32168838,bad
20002,1850000,248,1860000,20002,248,92.9203,49834419,bad
20002,1850000,248,1860000,20002,248,92.9203,43373442,bad
20002,1850000,248,1860000,20002,248,92.9203,5890862,bad
20002,1850000,248,1860000,20002,248,92.9203,29030070,bad
20002,1850000,248,1860000,20002,248,92.9203,26415434,good
20002,1850000,248,1860000,20002,248,92.9203,26415432,good
20002,1850000,248,1860000,20002,248,92.9203,13323659,bad
20002,1850000,248,1860000,20002,248,92.9203,45869640,good
20002,1850000,248,1860000,20002,248,92.9203,75830645,good
20002,1850000,248,1860000,20002,248,92.9203,81986705,bad
20002,1850000,248,1860000,20002,248,92.9203,29553942,bad
20002,1850000,248,1860000,20002,248,92.9203,69654761,bad
20002,1850000,248,1860000,20002,248,92.9203,32874609,bad
20002,1850000,248,1860000,20002,248,92.9203,90197665,bad
20002,1850000,248,1860000,20002,248,92.9203,19932324,bad
20002,1850000,248,1860000,20002,248,92.9203,80361466,bad
20002,1850000,248,1860000,20002,248,92.9203,1216556,bad
20002,381371,48,391560,20002,48,19.576,90197667,bad
20002,381371,48,391560,20002,48,19.576,59072882,bad
20002,381371,48,391560,20002,48,19.576,59072881,bad
20002,381371,48,391560,20002,48,19.576,36025722,bad
20002,381371,48,391560,20002,48,19.576,53302993,bad
20002,381371,48,391560,20002,48,19.576,44526267,bad
20002,381371,48,391560,20002,48,19.576,8793453,bad
20002,381371,48,391560,20002,48,19.576,32168839,bad
20002,381371,48,391560,20002,48,19.576,32168838,bad
20002,381371,48,391560,20002,48,19.576,49834419,bad
20002,381371,48,391560,20002,48,19.576,43373442,bad
20002,381371,48,391560,20002,48,19.576,29030070,bad
20002,381371,48,391560,20002,48,19.576,26415434,good
20002,381371,48,391560,20002,48,19.576,26415432,good
20002,381371,48,391560,20002,48,19.576,13323659,bad
20002,381371,48,391560,20002,48,19.576,45869640,good
20002,381371,48,391560,20002,48,19.576,75830645,good
20002,381371,48,391560,20002,48,19.576,81986705,bad
20002,381371,48,391560,20002,48,19.576,29553942,bad
20002,381371,48,391560,20002,48,19.576,69654761,bad
20002,381371,48,391560,20002,48,19.576,32874609,bad
20002,381371,48,391560,20002,48,19.576,90197665,bad
20002,381371,48,391560,20002,48,19.576,19932324,bad
20002,381371,48,391560,20002,48,19.576,80361466,bad
20002,381371,48,391560,20002,48,19.576,80361467,bad
20002,381371,48,391560,20002,48,19.576,1216556,bad
20002,381371,48,391560,20002,48,19.576,75830647,good
20002,1630000,247,1640000,20002,247,82.0157,90197667,bad
20002,1630000,247,1640000,20002,247,82.0157,59072882,bad
20002,1630000,247,1640000,20002,247,82.0157,59072881,bad
20002,1630000,247,1640000,20002,247,82.0157,36025722,bad
20002,1630000,247,1640000,20002,247,82.0157,53302993,bad
20002,1630000,247,1640000,20002,247,82.0157,44526267,bad
20002,1630000,247,1640000,20002,247,82.0157,8793453,bad
20002,1630000,247,1640000,20002,247,82.0157,32168839,bad
