@relation RS1_train_nnz>10000labelsonly_MOOSE

@attribute DiagonalNonZeros numeric
@attribute AbsoluteTrace numeric
@attribute OneNorm numeric
@attribute Trace numeric
@attribute Dimension numeric
@attribute SymmetricInfinityNorm numeric
@attribute DiagonalMean numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}


@data
20164.0,73262.5,9,83473.6,20164,8,4.13974,29030070,bad
20002.0,447378.0,49,456199.0,20002,49,22.8077,43373442,bad
20002.0,656732.0,86,668568.0,20002,86,33.4251,32168838,bad
20002.0,447378.0,48,456071.0,20002,48,22.8013,75830647,bad
20002.0,650065.0,87,662383.0,20002,87,33.1158,44526267,bad
20002.0,1740000.0,247,1750000.0,20002,247,87.5357,32874609,bad
38666.7,161333.0,43,178405.0,40000,15,4.46014,90197667,bad
27905.1,48466.8,3,61422.2,42592,3,1.44211,29030070,bad
20002.0,379371.0,49,389291.0,20002,49,19.4626,80361467,bad
20164.0,73262.5,9,83128.8,20164,8,4.1226400000000005,29030070,bad
20002.0,380038.0,50,390633.0,20002,50,19.5297,1216556,bad
20002.0,379371.0,49,389094.0,20002,49,19.4527,90197667,bad
8000.8,1040000.0,244,1040000.0,20002,246,52.0077,75830647,good
45904.5,248224.0,18,269550.0,51005,18,5.28477,26415434,bad
40000.0,362667.0,1083,379089.0,40000,215,9.47723,19932324,bad
31944.0,20600000000.0,5730000,20600000000.0,31944,1760000,645950.0,44526267,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7273,36025722,bad
29333.3,37333.3,8,51479.1,40000,3,1.28698,80361467,bad
20002.0,379371.0,49,389291.0,20002,49,19.4626,32874609,bad
8840.87,252305.0,99,259239.0,20402,94,12.7065,36025722,bad
20002.0,446711.0,48,455569.0,20002,48,22.7762,80361466,bad
20002.0,808081.0,85,822191.0,20002,85,41.1054,44526267,bad
21540.0,3220000.0,558,3220000.0,21540,416,149.458,90197667,bad
20002.0,356702.0,49,366958.0,20002,49,18.3461,75830647,bad
20002.0,692069.0,86,704733.0,20002,86,35.2331,26415432,good
20002.0,425376.0,48,434466.0,20002,48,21.7211,36025722,bad
21786.0,2980000.0,558,2980000.0,21786,332,136.66299999999998,90197667,bad
20002.0,356702.0,49,367588.0,20002,49,18.3776,45869640,good
20001.0,1590000.0,100,1610000.0,20001,100,80.4595,90197667,bad
20002.0,424709.0,48,434120.0,20002,48,21.7039,26415432,good
20002.0,1740000.0,248,1750000.0,20002,248,87.5598,59072881,bad
20002.0,1740000.0,248,1750000.0,20002,248,87.57,80361466,bad
8000.8,1070000.0,252,1080000.0,20002,254,53.8246,49834419,bad
20002.0,1950000.0,247,1960000.0,20002,247,98.229,5890862,bad
635060.0,5140000.0,16,5470000.0,635060,16,8.61699,8793453,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.6022,59072882,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5827,75830645,good
10001.0,506051.0,114,512983.0,20002,116,25.6466,29030070,good
8667.53,466713.0,112,472990.0,20002,114,23.6471,69654761,bad
20002.0,308031.0,47,319495.0,20002,47,15.9732,53302993,bad
20002.0,380038.0,50,390262.0,20002,50,19.5111,80361467,bad
8667.53,465380.0,111,472357.0,20002,113,23.6155,59072881,bad
20002.0,424709.0,48,434320.0,20002,48,21.7139,44526267,bad
21714.0,3880000.0,558,3880000.0,21714,463,178.63400000000001,49834419,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.1296,69654761,bad
25555.2,45431.5,3,57013.7,42592,3,1.3386,75830645,good
67200.0,5780000.0,1808,5790000.0,67200,397,86.1952,19932324,bad
20002.0,1310000.0,247,1320000.0,20002,247,66.04,45869640,good
20002.0,424709.0,49,433365.0,20002,49,21.6661,59072882,bad
67200.0,4090000.0,1808,4100000.0,67200,392,61.0084,43373442,bad
20001.0,1590000.0,100,1610000.0,20001,100,80.4655,29030070,bad
20164.0,74606.8,9,84287.3,20164,8,4.18009,75830647,good
29333.3,40000.0,4,53332.4,40000,3,1.33331,29553942,bad
20002.0,453000000000.0,104000000,453000000000.0,20002,104000000,22700000.0,75830645,good
20164.0,68557.6,9,79080.6,20164,8,3.9218699999999997,90197667,bad
10667.7,542721.0,127,550667.0,20002,129,27.5306,80361467,bad
29333.3,40000.0,4,51868.0,40000,3,1.2967,32168838,bad
9334.27,510051.0,130,516188.0,20002,132,25.8068,75830647,bad
10667.7,584725.0,103,589539.0,20002,105,29.474,1216556,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8602,36025722,bad
20164.0,122328.0,15,133304.0,20164,12,6.61101,80361466,bad
20002.0,335367.0,51,346890.0,20002,51,17.3428,19932324,bad
20164.0,120984.0,15,131822.0,20164,12,6.53749,75830647,good
20002.0,396000000000.0,102000000,396000000000.0,20002,102000000,19800000.0,80361466,bad
38666.7,157333.0,27,174299.0,40000,13,4.357469999999999,1216556,bad
20002.0,1740000.0,247,1750000.0,20002,247,87.4564,36025722,bad
20002.0,424709.0,49,433354.0,20002,49,21.6655,36025722,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.73899999999999,80361466,bad
10001.0,549388.0,102,554075.0,20002,104,27.701,80361467,bad
10001.0,522052.0,125,529856.0,20002,127,26.4902,75830645,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8749,49834419,bad
20002.0,650732.0,86,662729.0,20002,86,33.1331,75830647,good
20002.0,424709.0,49,434138.0,20002,49,21.7047,45869640,good
20002.0,424709.0,50,434950.0,20002,50,21.7453,43373442,bad
20002.0,1310000.0,247,1320000.0,20002,247,66.04,81986705,bad
21786.0,3640000.0,501,3640000.0,21786,416,167.114,29553942,bad
20002.0,1950000.0,247,1960000.0,20002,247,98.1168,29553942,bad
20002.0,649398.0,86,662194.0,20002,86,33.1064,29553942,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7249,13323659,bad
8840.87,252305.0,99,259237.0,20402,94,12.7064,36025722,bad
10667.7,525386.0,115,532817.0,20002,117,26.6382,32168838,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7218,69654761,bad
20002.0,578058.0,86,589082.0,20002,86,29.4512,13323659,bad
21786.0,3640000.0,501,3640000.0,21786,416,167.114,90197665,bad
38666.7,148000.0,43,163681.0,40000,15,4.09202,44526267,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.0284,32168838,bad
20002.0,616728.0,86,627752.0,20002,86,31.3845,1216556,bad
8667.53,472714.0,103,478237.0,20002,105,23.9094,13323659,bad
20002.0,1740000.0,247,1750000.0,20002,247,87.3797,75830645,good
20002.0,611394.0,85,623581.0,20002,85,31.1759,90197667,bad
20001.0,1590000.0,100,1610000.0,20001,100,80.4557,19932324,bad
26666.7,33333.3,4,47667.6,40000,3,1.19169,80361467,bad
20164.0,1720000.0,388,1730000.0,20164,287,85.7897,59072881,bad
20002.0,453000000000.0,104000000,453000000000.0,20002,104000000,22700000.0,19932324,bad
12001.2,566723.0,119,575528.0,20002,121,28.7735,32168838,bad
29333.3,36000.0,20,49097.7,40000,3,1.2274399999999999,69654761,bad
20002.0,380705.0,48,390789.0,20002,48,19.5375,19932324,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8756,1216556,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8625,13323659,bad
20002.0,410000000000.0,104000000,410000000000.0,20002,104000000,20500000.0,49834419,bad
20002.0,616728.0,86,627743.0,20002,86,31.384,29030070,bad
20002.0,308031.0,47,319495.0,20002,47,15.9732,32168839,bad
20164.0,1880000.0,399,1890000.0,20164,299,93.8631,75830645,good
20002.0,492716.0,48,500503.0,20002,48,25.0226,36025722,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5831,29030070,bad
20002.0,424709.0,48,433887.0,20002,48,21.6922,49834419,bad
11334.5,1380000.0,242,1390000.0,20002,244,69.476,59072882,bad
20002.0,611394.0,85,623593.0,20002,85,31.1765,32168838,bad
20002.0,735407.0,86,747877.0,20002,86,37.3901,5890862,bad
20002.0,1630000.0,248,1640000.0,20002,248,82.1831,45869640,good
20001.0,1620000.0,100,1630000.0,20001,100,81.6022,13323659,bad
20002.0,457000000000.0,101000000,457000000000.0,20002,101000000,22800000.0,75830647,bad
20002.0,426043.0,48,435135.0,20002,48,21.7546,75830647,bad
20002.0,424709.0,49,433346.0,20002,49,21.6652,32874609,bad
20002.0,425376.0,50,434578.0,20002,50,21.7267,90197667,bad
20164.0,1720000.0,388,1730000.0,20164,287,85.7919,69654761,bad
20002.0,768744.0,87,781387.0,20002,87,39.0654,13323659,bad
20002.0,317000000000.0,104000000,317000000000.0,20002,104000000,15800000.0,26415432,bad
20002.0,611394.0,85,624287.0,20002,85,31.2112,36025722,bad
29333.3,33333.3,4,46988.2,40000,3,1.1747100000000001,80361466,bad
20002.0,692736.0,85,705712.0,20002,85,35.2821,59072881,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.726,80361466,bad
24135.5,41172.3,3,52281.7,42592,3,1.2275,29553942,bad
40804.0,421641.0,57,429848.0,40804,38,10.5345,49834419,bad
20001.0,1590000.0,100,1610000.0,20001,100,80.4571,90197667,bad
20002.0,616728.0,86,627743.0,20002,86,31.384,26415432,good
20164.0,70574.0,9,81016.1,20164,8,4.01786,44526267,bad
30666.7,41333.3,4,55486.6,40000,3,1.38717,26415434,bad
15641.5,29242.9,3,39226.0,20402,3,1.9226599999999998,90197667,bad
20002.0,136000000000.0,69900000,136000000000.0,20002,70000000,6780000.0,45869640,good
20002.0,379371.0,48,389580.0,20002,48,19.4771,5890862,bad
21576.0,3180000.0,558,3180000.0,21576,416,147.498,32168839,bad
20002.0,380705.0,48,390700.0,20002,48,19.5331,53302993,bad
10667.7,543388.0,127,551407.0,20002,129,27.5676,32168839,bad
8667.53,466047.0,112,472393.0,20002,114,23.6173,90197667,bad
20002.0,402040.0,49,411339.0,20002,49,20.5649,1216556,bad
20164.0,1630000.0,399,1640000.0,20164,299,81.52,75830645,good
40000.0,313333.0,1603,332032.0,40000,322,8.30079,36025722,bad
67200.0,1820000.0,660,1830000.0,67200,152,27.1608,49834419,bad
29333.3,38666.7,4,52293.1,40000,3,1.3073299999999999,80361467,bad
20002.0,660000000000.0,100000000,660000000000.0,20002,100000000,33000000.0,36025722,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5828,80361466,bad
40000.0,242667.0,727,262619.0,40000,142,6.5654699999999995,44526267,bad
20002.0,618062.0,86,629936.0,20002,86,31.4936,1216556,bad
21458.0,3320000.0,502,3320000.0,21458,416,154.826,69654761,bad
20002.0,614061.0,85,626646.0,20002,85,31.3292,26415434,bad
20002.0,380705.0,48,390707.0,20002,48,19.5334,59072881,bad
40804.0,432522.0,57,442443.0,40804,38,10.8431,81986705,bad
11334.5,1390000.0,244,1390000.0,20002,246,69.7355,29030070,bad
20002.0,379371.0,49,389305.0,20002,49,19.4633,90197665,bad
20002.0,402040.0,49,411625.0,20002,49,20.5792,5890862,bad
20002.0,380038.0,50,390263.0,20002,50,19.5112,75830645,good
20002.0,692069.0,86,704733.0,20002,86,35.2331,32168838,bad
20002.0,1740000.0,248,1750000.0,20002,248,87.5684,26415434,good
20002.0,736074.0,86,749121.0,20002,86,37.4523,1216556,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8648,90197665,bad
20002.0,424709.0,49,433851.0,20002,49,21.6904,59072882,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.132,44526267,bad
20002.0,424042.0,48,433548.0,20002,48,21.6752,32874609,bad
21940.0,4180000.0,558,4180000.0,21940,463,190.604,8793453,bad
8667.53,466713.0,112,472991.0,20002,114,23.6472,26415434,bad
20002.0,379371.0,49,389101.0,20002,49,19.4531,80361467,bad
20002.0,649398.0,86,662274.0,20002,86,33.1104,81986705,bad
20002.0,690069.0,85,703345.0,20002,85,35.1638,80361467,bad
20002.0,532720.0,85,544170.0,20002,85,27.2058,8793453,bad
10001.0,1250000.0,245,1250000.0,20002,247,62.6935,59072881,bad
20002.0,358703.0,48,369034.0,20002,48,18.4499,80361467,bad
11334.5,1380000.0,242,1390000.0,20002,244,69.4496,80361466,bad
20002.0,487000000000.0,103000000,487000000000.0,20002,103000000,24300000.0,49834419,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7263,13323659,bad
20164.0,68557.6,9,79080.1,20164,8,3.92185,26415432,bad
20002.0,448045.0,50,457017.0,20002,50,22.8486,32874609,bad
20002.0,696070.0,86,707749.0,20002,86,35.3839,44526267,bad
9334.27,508718.0,130,515747.0,20002,132,25.7848,44526267,bad
20002.0,334033.0,50,346437.0,20002,50,17.3201,53302993,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7255,5890862,bad
20002.0,616728.0,86,627950.0,20002,86,31.3944,32168839,bad
20002.0,653399.0,85,666169.0,20002,85,33.3051,36025722,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8749,26415432,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7379,13323659,bad
20002.0,402707.0,49,412157.0,20002,49,20.6058,49834419,bad
20002.0,696070.0,86,707941.0,20002,86,35.3935,49834419,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.865,32168838,bad
20002.0,402707.0,50,412637.0,20002,50,20.6298,69654761,bad
10001.0,1240000.0,242,1250000.0,20002,244,62.2591,69654761,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5865,19932324,bad
20002.0,376000000000.0,102000000,376000000000.0,20002,102000000,18800000.0,26415434,bad
20002.0,611394.0,85,623581.0,20002,85,31.1759,36025722,bad
20002.0,734073.0,86,746276.0,20002,86,37.3101,53302993,bad
38666.7,165333.0,43,184142.0,40000,15,4.60356,75830645,good
20002.0,404040.0,48,414007.0,20002,48,20.6983,75830645,good
20002.0,618062.0,86,629359.0,20002,86,31.4648,75830645,good
20002.0,402040.0,49,411232.0,20002,49,20.5595,80361466,bad
20002.0,618062.0,86,629097.0,20002,86,31.4517,44526267,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7254,32874609,bad
20002.0,657399.0,86,668659.0,20002,86,33.4296,29030070,bad
20002.0,566000000000.0,102000000,566000000000.0,20002,102000000,28300000.0,36025722,bad
10001.0,547388.0,103,552104.0,20002,105,27.6025,59072882,bad
30666.7,37333.3,74,53151.2,40000,8,1.3287799999999999,75830647,good
20002.0,316000000000.0,104000000,316000000000.0,20002,104000000,15800000.0,90197667,bad
23736.0,814145.0,90,825640.0,23736,76,34.7843,45869640,bad
20002.0,379371.0,49,389765.0,20002,49,19.4863,13323659,bad
20002.0,613395.0,85,625793.0,20002,85,31.2865,81986705,bad
20002.0,1740000.0,247,1750000.0,20002,247,87.3803,53302993,bad
20002.0,235000000000.0,69900000,235000000000.0,20002,70000000,11800000.0,44526267,bad
20164.0,75951.1,9,85437.3,20164,8,4.23712,32168838,bad
20002.0,366000000000.0,101000000,366000000000.0,20002,101000000,18300000.0,90197667,bad
20002.0,1850000.0,247,1860000.0,20002,247,92.9017,8793453,bad
20002.0,736074.0,86,748888.0,20002,86,37.4407,69654761,bad
20002.0,380038.0,49,389152.0,20002,49,19.4557,75830645,good
24135.5,41172.3,3,52281.7,42592,3,1.2275,80361466,bad
20001.0,1570000.0,100,1590000.0,20001,100,79.3076,49834419,bad
10001.0,502717.0,112,510270.0,20002,114,25.5109,80361466,bad
10001.0,548055.0,103,552979.0,20002,105,27.6462,26415432,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.0157,43373442,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.1549,26415434,bad
20002.0,1410000.0,246,1420000.0,20002,246,71.1835,81986705,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5996,59072881,bad
20002.0,775411.0,86,788298.0,20002,86,39.411,1216556,bad
12001.2,1450000.0,245,1460000.0,20002,247,73.0065,44526267,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7283,80361467,bad
20002.0,649398.0,86,662174.0,20002,86,33.1054,69654761,bad
45904.5,365536.0,26,393661.0,51005,23,7.718089999999999,26415434,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.029,1216556,bad
20002.0,402040.0,49,411625.0,20002,49,20.5792,75830647,bad
20001.0,1570000.0,100,1590000.0,20001,100,79.3069,75830647,good
38666.7,148000.0,43,163681.0,40000,15,4.09202,90197665,bad
20164.0,125017.0,15,135806.0,20164,12,6.73508,32168838,bad
20001.0,1570000.0,100,1590000.0,20001,100,79.3169,13323659,bad
20164.0,73262.5,9,83128.7,20164,8,4.12263,45869640,bad
20002.0,312031.0,51,324545.0,20002,51,16.2256,32168839,bad
67200.0,3810000.0,1808,3830000.0,67200,397,56.9318,36025722,bad
20002.0,381371.0,48,391559.0,20002,48,19.576,81986705,bad
20002.0,424709.0,48,434320.0,20002,48,21.7139,90197665,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5961,90197667,bad
20002.0,650065.0,88,662840.0,20002,88,33.1387,32168839,bad
20002.0,657399.0,86,669976.0,20002,86,33.4955,69654761,bad
20002.0,610728.0,85,623807.0,20002,85,31.1872,75830647,bad
20164.0,1740000.0,399,1750000.0,20164,299,86.9087,13323659,bad
38666.7,157333.0,27,174299.0,40000,13,4.357469999999999,81986705,bad
20002.0,689402.0,88,702369.0,20002,88,35.1149,36025722,bad
67200.0,3110000.0,1480,3120000.0,67200,397,46.4002,80361467,bad
20002.0,657399.0,86,668658.0,20002,86,33.4296,90197665,bad
8000.8,1030000.0,243,1040000.0,20002,245,51.8984,75830647,good
20002.0,424042.0,48,433628.0,20002,48,21.6792,32168839,bad
20002.0,1420000.0,247,1430000.0,20002,247,71.3432,53302993,bad
20002.0,402040.0,49,411625.0,20002,49,20.5792,44526267,bad
20002.0,424709.0,49,434121.0,20002,49,21.7039,1216556,bad
20002.0,729406.0,86,741944.0,20002,86,37.0935,29030070,bad
20164.0,120984.0,15,131828.0,20164,12,6.5378,75830645,good
20001.0,1640000.0,100,1650000.0,20001,100,82.7229,32168838,bad
20002.0,403000000000.0,102000000,403000000000.0,20002,102000000,20100000.0,29030070,bad
20002.0,404040.0,48,413791.0,20002,48,20.6875,80361467,bad
20002.0,690069.0,86,702293.0,20002,86,35.1111,1216556,bad
20002.0,1950000.0,247,1970000.0,20002,247,98.2576,81986705,bad
20002.0,334033.0,48,345496.0,20002,48,17.2731,19932324,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.1368,69654761,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5833,59072881,bad
643204.0,683000000.0,2001,684000000.0,643204,1695,1062.78,26415434,bad
20002.0,369000000000.0,101000000,369000000000.0,20002,101000000,18500000.0,59072881,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.0775,81986705,bad
20002.0,1420000.0,247,1430000.0,20002,247,71.4247,29553942,bad
21952.0,3930000.0,558,3930000.0,21952,463,179.122,53302993,bad
10001.0,548055.0,103,552898.0,20002,105,27.6421,75830647,good
20001.0,1640000.0,100,1650000.0,20001,100,82.7255,69654761,bad
20002.0,532053.0,88,543766.0,20002,88,27.1856,49834419,bad
20002.0,1840000.0,247,1860000.0,20002,247,92.7604,32168839,bad
20002.0,401373.0,48,411256.0,20002,48,20.5607,81986705,bad
643204.0,470000000.0,1390,470000000.0,643204,1169,731.039,44526267,bad
20002.0,774077.0,86,786554.0,20002,86,39.3238,32168839,bad
20002.0,1420000.0,247,1430000.0,20002,247,71.3615,75830645,good
20002.0,1520000.0,247,1530000.0,20002,247,76.6762,49834419,bad
20002.0,380038.0,49,389973.0,20002,49,19.4967,44526267,bad
10667.7,584725.0,103,589320.0,20002,105,29.463,19932324,bad
20002.0,614061.0,85,626635.0,20002,85,31.3286,90197667,bad
20002.0,317000000000.0,104000000,317000000000.0,20002,104000000,15800000.0,75830647,good
20164.0,125017.0,15,136552.0,20164,12,6.772060000000001,5890862,bad
10001.0,1240000.0,243,1250000.0,20002,245,62.2718,32168839,bad
20002.0,447378.0,48,456079.0,20002,48,22.8017,26415432,good
20002.0,1950000.0,247,1960000.0,20002,247,98.2264,26415434,good
20002.0,1630000.0,247,1640000.0,20002,247,82.0866,75830645,bad
20002.0,424709.0,48,433887.0,20002,48,21.6922,80361466,bad
20002.0,611394.0,85,624044.0,20002,85,31.1991,8793453,bad
40320.0,491904.0,124,500827.0,40320,65,12.4213,29030070,bad
20002.0,469380.0,48,477837.0,20002,48,23.8895,45869640,good
20002.0,402040.0,48,411761.0,20002,48,20.586,32168839,bad
20001.0,1590000.0,100,1610000.0,20001,100,80.4493,19932324,bad
20002.0,402040.0,49,411625.0,20002,49,20.5792,26415434,good
20164.0,70574.0,9,81017.0,20164,8,4.0179,26415432,bad
20002.0,380038.0,48,390364.0,20002,48,19.5162,26415432,bad
20002.0,575391.0,86,587554.0,20002,86,29.3747,69654761,bad
20002.0,402040.0,49,411233.0,20002,49,20.5596,13323659,bad
20002.0,379371.0,49,389780.0,20002,49,19.4871,59072882,bad
20002.0,570724.0,86,583057.0,20002,86,29.15,75830645,bad
36723.6,88408.7,5,107842.0,40804,5,2.64293,19932324,bad
20002.0,1850000.0,247,1860000.0,20002,247,92.8671,26415432,good
20002.0,578725.0,86,589885.0,20002,86,29.4913,59072882,bad
20002.0,425376.0,51,435184.0,20002,51,21.756999999999998,81986705,bad
20002.0,696736.0,86,709840.0,20002,86,35.4884,59072881,bad
20002.0,358703.0,48,369330.0,20002,48,18.4646,19932324,bad
20002.0,402040.0,49,411549.0,20002,49,20.5754,69654761,bad
20002.0,651398.0,86,662917.0,20002,86,33.1425,29553942,bad
20002.0,1850000.0,248,1860000.0,20002,248,92.9423,90197667,bad
20164.0,70574.0,9,81016.1,20164,8,4.01786,53302993,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7213,26415434,bad
8667.53,466713.0,112,472716.0,20002,114,23.6334,13323659,bad
20002.0,572057.0,85,583729.0,20002,85,29.1835,43373442,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8756,81986705,bad
20002.0,1740000.0,248,1750000.0,20002,248,87.57,8793453,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.0984,59072881,bad
10001.0,547388.0,103,552613.0,20002,105,27.6279,13323659,bad
20164.0,1630000.0,399,1650000.0,20164,299,81.6136,75830647,good
27905.1,48466.8,3,61422.2,42592,3,1.44211,75830647,good
10667.7,1310000.0,242,1320000.0,20002,244,65.7674,80361466,bad
20002.0,689402.0,88,702369.0,20002,88,35.1149,90197665,bad
20002.0,692736.0,85,705593.0,20002,85,35.2761,13323659,bad
20002.0,611394.0,85,623692.0,20002,85,31.1815,19932324,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5842,81986705,bad
9334.27,483382.0,111,490799.0,20002,113,24.5375,26415434,bad
21636.0,708218.0,82,713852.0,21636,64,32.9937,19932324,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5953,80361466,bad
20002.0,575391.0,86,587442.0,20002,86,29.3692,75830645,bad
643204.0,697000000.0,2064,697000000.0,643204,1737,1083.77,32168838,bad
20002.0,380038.0,49,389166.0,20002,49,19.4564,26415432,good
20002.0,1630000.0,247,1640000.0,20002,247,82.0364,43373442,bad
20164.0,1630000.0,399,1640000.0,20164,299,81.52,5890862,bad
20002.0,334033.0,50,346437.0,20002,50,17.3201,36025722,bad
38666.7,172000.0,43,191152.0,40000,15,4.77881,59072881,bad
20164.0,70574.0,9,81017.1,20164,8,4.01791,8793453,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7357,81986705,bad
635060.0,4910000.0,13,5090000.0,635060,13,8.015880000000001,90197665,bad
38666.7,181333.0,43,200504.0,40000,15,5.01261,45869640,bad
40320.0,534912.0,124,548076.0,40320,65,13.5932,85490470,bad
20002.0,1840000.0,247,1860000.0,20002,247,92.8317,29553942,bad
20002.0,1740000.0,247,1750000.0,20002,247,87.4564,59072882,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7283,80361466,bad
20164.0,98803.6,14,107703.0,20164,10,5.34136,32168839,bad
20002.0,379371.0,49,389093.0,20002,49,19.4527,13323659,bad
11334.5,622062.0,103,626951.0,20002,105,31.3444,45869640,good
20002.0,650732.0,86,662488.0,20002,86,33.1211,1216556,bad
20002.0,807414.0,85,822179.0,20002,85,41.1048,44526267,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8647,1216556,bad
10001.0,547388.0,103,552206.0,20002,105,27.6076,75830645,good
20002.0,649398.0,86,662259.0,20002,86,33.1096,45869640,good
20002.0,404040.0,48,413894.0,20002,48,20.6926,1216556,bad
20002.0,448712.0,48,457355.0,20002,48,22.8655,19932324,bad
20164.0,74606.8,9,84228.9,20164,8,4.17719,32168839,bad
20002.0,424709.0,48,433887.0,20002,48,21.6922,53302993,bad
20002.0,379371.0,49,389094.0,20002,49,19.4527,80361466,bad
20002.0,650732.0,88,663020.0,20002,88,33.1477,75830647,good
40000.0,210667.0,347,231196.0,40000,62,5.77989,26415432,bad
20164.0,123673.0,15,133334.0,20164,12,6.612480000000001,13323659,bad
18456.5,35493.3,3,48029.0,42592,3,1.12765,44526267,bad
20002.0,609000000000.0,104000000,609000000000.0,20002,103000000,30400000.0,69654761,bad
20164.0,68557.6,9,79081.5,20164,8,3.9219199999999996,29553942,bad
20002.0,652732.0,86,665196.0,20002,86,33.2565,29553942,bad
20002.0,380038.0,49,389973.0,20002,49,19.4967,36025722,bad
20002.0,425376.0,50,434726.0,20002,50,21.7341,90197665,bad
38666.7,150667.0,43,168438.0,40000,15,4.21095,75830647,good
20002.0,380038.0,50,390385.0,20002,50,19.5173,59072882,bad
10201.0,129553.0,36,132273.0,10201,32,12.9667,49834419,bad
20002.0,524000000000.0,100000000,524000000000.0,20002,100000000,26200000.0,49834419,bad
29814.4,46851.2,3,54039.3,42592,3,1.2687700000000002,69654761,bad
20001.0,1590000.0,100,1610000.0,20001,100,80.4562,8793453,bad
20002.0,1850000.0,247,1860000.0,20002,247,92.8874,36025722,bad
20002.0,295000000000.0,101000000,295000000000.0,20002,101000000,14800000.0,43373442,bad
20002.0,382000000000.0,100000000,382000000000.0,20002,100000000,19100000.0,80361467,bad
10001.0,548055.0,103,552816.0,20002,105,27.638,59072881,bad
20002.0,657399.0,86,669743.0,20002,86,33.4838,13323659,bad
20002.0,656732.0,86,667912.0,20002,86,33.3922,45869640,good
20002.0,505000000000.0,102000000,505000000000.0,20002,102000000,25200000.0,5890862,bad
21940.0,3810000.0,558,3810000.0,21940,463,173.679,75830645,bad
21752.0,4040000.0,558,4040000.0,21752,463,185.748,59072882,bad
20002.0,735407.0,86,747497.0,20002,86,37.3711,8793453,bad
10001.0,548055.0,103,552938.0,20002,105,27.6442,26415434,bad
